150.15576323987545, 47.698744769873656
180.06230529595018, 140.58577405857744
209.9688473520249, 127.40585774058582
239.87538940809975, 235.9832635983264
269.7819314641745, 266.10878661087867
298.44236760124613, 141.21338912133893
329.59501557632404, 97.28033472803355
359.5015576323988, 64.01673640167371
389.4080996884735, 35.146443514644375
419.31464174454834, 30.12552301255232
449.22118380062307, 8.786610878661236
479.1277258566977, 8.786610878661236
509.0342679127725, 10.04184100418422
538.9408099688474, 2.5104602510460836
